ARTG ID,Approval Area,Sponsor,ARTG Start Date,Product Category,Manufacturer Name,Manufacturer Location (Country),PDF URL
389474,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,2/6/2022,Medical Device?lass IIa,Shenzhen Wisonic Medical Technology Co Ltd 1st 2nd 5th & 6th Floor No 6 Building Pingshan ,China,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=389474&agid=(PrintDetailsPublic)&actionid=1
389473,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,2/6/2022,Medical Device?lass IIa,Shenzhen Wisonic Medical Technology Co Ltd 1st 2nd 5th & 6th Floor No 6 Building Pingshan ,China,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=389473&agid=(PrintDetailsPublic)&actionid=1
389336,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,1/6/2022,Medical Device?lass 1,Caire Diagnostics Inc 7020 Koll Center Pkwy Suite 110 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=389336&agid=(PrintDetailsPublic)&actionid=1
389272,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,31/05/2022,Medical Device?lass IIb,MicroBase Technology Corp No 756 758 Jiadong Rd ,Taiwan,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=389272&agid=(PrintDetailsPublic)&actionid=1
389152,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,26/05/2022,Medical Device?lass IIa,IntoCare Medical Technology (Suzhou) Co Ltd 501# Building NW-02 Nanopolis Suzhou No99 ,China,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=389152&agid=(PrintDetailsPublic)&actionid=1
389093,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,25/05/2022,Medical Device?lass IIb,IntoCare Medical Technology (Suzhou) Co Ltd 203# Building NW-12 Nanopolis Suzhou ,China,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=389093&agid=(PrintDetailsPublic)&actionid=1
389084,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,25/05/2022,Medical Device?lass 1,PMD Device Solutions Limited Bishopstown House Model Farm Road ,Ireland,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=389084&agid=(PrintDetailsPublic)&actionid=1
388910,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,23/05/2022,Medical Device?lass 1,ADLINK Technology GmbH Ulrichsberger Strasse 17 ,Germany,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=388910&agid=(PrintDetailsPublic)&actionid=1
388741,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,20/05/2022,Medical Device?lass IIa,"Eko Devices, Inc 1212 Broadway Suite 100 ",United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=388741&agid=(PrintDetailsPublic)&actionid=1
388612,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,17/05/2022,Medical Device?lass IIb,Precision Medical Ventures Inc dba RevealDX 500 Yale Ave N Suite 100 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=388612&agid=(PrintDetailsPublic)&actionid=1
388432,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,13/05/2022,Medical Device?lass III,Nevro Corporation 1800 Bridge Parkway ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=388432&agid=(PrintDetailsPublic)&actionid=1
388431,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,13/05/2022,Medical Device?lass III,Nevro Corporation 1800 Bridge Parkway ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=388431&agid=(PrintDetailsPublic)&actionid=1
388249,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,10/5/2022,Medical Device?lass III,Millar Inc 6001-A Gulf Freeway ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=388249&agid=(PrintDetailsPublic)&actionid=1
388191,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,9/5/2022,Medical Device?lass IIb,Winner Medical Co Ltd Winner Industrial Park No 660 Bulong Road ,China,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=388191&agid=(PrintDetailsPublic)&actionid=1
388183,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,9/5/2022,Medical Device?lass IIa,Biolux Technology GmbH Neubaugasse 31 ,Austria,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=388183&agid=(PrintDetailsPublic)&actionid=1
388091,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,6/5/2022,Medical Device?lass Im,6 Over 6 Vision Ltd 6 Simtat Baz Street ,Israel,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=388091&agid=(PrintDetailsPublic)&actionid=1
388081,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,6/5/2022,Medical Device?lass IIa,Fengh Medical Co Ltd D3 No 6 Dongsheng West Road Jiangyin ,China,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=388081&agid=(PrintDetailsPublic)&actionid=1
388051,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,6/5/2022,Medical Device?lass IIa,Life Care Ltd 106 Hagiborim St ,Israel,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=388051&agid=(PrintDetailsPublic)&actionid=1
388016,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,5/5/2022,Medical Device?lass Is,Winner Medical Co Ltd Winner Industrial Park No 660 Bulong Road ,China,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=388016&agid=(PrintDetailsPublic)&actionid=1
387970,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,4/5/2022,Medical Device?lass IIb,Winner Medical Co Ltd Winner Industrial Park No 660 Bulong Road ,China,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=387970&agid=(PrintDetailsPublic)&actionid=1
387969,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,4/5/2022,Medical Device?lass IIb,Winner Medical Co Ltd Winner Industrial Park No 660 Bulong Road ,China,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=387969&agid=(PrintDetailsPublic)&actionid=1
387967,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,4/5/2022,Medical Device?lass IIb,Winner Medical Co Ltd Winner Industrial Park No 660 Bulong Road ,China,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=387967&agid=(PrintDetailsPublic)&actionid=1
387966,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,4/5/2022,Medical Device?lass IIb,Winner Medical Co Ltd Winner Industrial Park No 660 Bulong Road ,China,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=387966&agid=(PrintDetailsPublic)&actionid=1
387964,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,4/5/2022,Medical Device?lass IIb,Winner Medical Co Ltd Winner Industrial Park No 660 Bulong Road ,China,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=387964&agid=(PrintDetailsPublic)&actionid=1
387963,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,4/5/2022,Medical Device?lass IIb,Winner Medical Co Ltd Winner Industrial Park No 660 Bulong Road ,China,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=387963&agid=(PrintDetailsPublic)&actionid=1
387962,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,4/5/2022,Medical Device?lass IIb,Winner Medical Co Ltd Winner Industrial Park No 660 Bulong Road ,China,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=387962&agid=(PrintDetailsPublic)&actionid=1
387771,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,2/5/2022,Medical Device?lass IIb,HeartHero Inc 3513 Brighton Blvd Ste 560 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=387771&agid=(PrintDetailsPublic)&actionid=1
387691,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,29/04/2022,Medical Device?lass IIa,3Shape Trios AS Holmens Kanal 7 ,Denmark,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=387691&agid=(PrintDetailsPublic)&actionid=1
387690,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,29/04/2022,Medical Device?lass IIa,3Shape Trios AS Holmens Kanal 7 ,Denmark,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=387690&agid=(PrintDetailsPublic)&actionid=1
387682,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,29/04/2022,Medical Device?lass IIa,Healthup SA ul Twarda 18 PL ,Poland,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=387682&agid=(PrintDetailsPublic)&actionid=1
387490,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,26/04/2022,Medical Device?lass IIa,Radux Devices LLC 11292 86th Ave N Suite 101 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=387490&agid=(PrintDetailsPublic)&actionid=1
387340,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,21/04/2022,Medical Device?lass 1,Winner Medical Co Ltd Winner Industrial Park No 660 Bulong Road ,China,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=387340&agid=(PrintDetailsPublic)&actionid=1
387291,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,20/04/2022,Medical Device?lass 1,Winner Medical Co Ltd Winner Industrial Park No 660 Bulong Road ,China,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=387291&agid=(PrintDetailsPublic)&actionid=1
387198,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,19/04/2022,Medical Device?lass 1,Nihon Kohden Corp 1-31-4 Nishiochiai ,Japan,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=387198&agid=(PrintDetailsPublic)&actionid=1
386930,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,11/4/2022,Medical Device?lass 1,X6 Innovations SAS 128 rue de la Boetie ,France,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=386930&agid=(PrintDetailsPublic)&actionid=1
386251,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,25/03/2022,Medical Device?lass 1,Nevro Corporation 1800 Bridge Parkway ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=386251&agid=(PrintDetailsPublic)&actionid=1
385533,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,11/3/2022,Medical Device?lass IIa,Arteriocyte Medical Systems Inc 45 South Street ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=385533&agid=(PrintDetailsPublic)&actionid=1
385342,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,9/3/2022,Medical Device?lass IIa,XVIVO Perfusion AB Massans gata 10 ,Sweden,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=385342&agid=(PrintDetailsPublic)&actionid=1
385251,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,8/3/2022,Medical Device?lass IIa,EmCyte Corporation 4331 Veronica S Shoemaker Boulevard Suite 4 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=385251&agid=(PrintDetailsPublic)&actionid=1
385183,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,4/3/2022,Medical Device?lass IIa,Heart Imaging Technologies 5003 Southpark Drive Suite 140 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=385183&agid=(PrintDetailsPublic)&actionid=1
385163,IVD,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,4/3/2022,Medical Device?lass 1,Novosanis NV Bijkhoevelaan 32c ,Belgium,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=385163&agid=(PrintDetailsPublic)&actionid=1
385075,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,3/3/2022,Medical Device?lass IIa,Air Techniques Inc 1295 Walt Whitman Road ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=385075&agid=(PrintDetailsPublic)&actionid=1
385074,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,3/3/2022,Medical Device?lass IIa,Air Techniques Inc 1295 Walt Whitman Road ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=385074&agid=(PrintDetailsPublic)&actionid=1
384911,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,1/3/2022,Medical Device?lass III,Nibec Co Ltd 116 Bamdi-gil lwol-myeon Jincheon-gun ,Korea - Republic of,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=384911&agid=(PrintDetailsPublic)&actionid=1
384910,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,1/3/2022,Medical Device?lass III,Nibec Co Ltd 116 Bamdi-gil lwol-myeon Jincheon-gun ,Korea - Republic of,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=384910&agid=(PrintDetailsPublic)&actionid=1
384908,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,1/3/2022,Medical Device?lass III,Nibec Co Ltd 116 Bamdi-gil lwol-myeon Jincheon-gun ,Korea - Republic of,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=384908&agid=(PrintDetailsPublic)&actionid=1
384907,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,1/3/2022,Medical Device?lass III,Nibec Co Ltd 116 Bamdi-gil lwol-myeon Jincheon-gun ,Korea - Republic of,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=384907&agid=(PrintDetailsPublic)&actionid=1
384906,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,1/3/2022,Medical Device?lass III,Nibec Co Ltd 116 Bamdi-gil lwol-myeon Jincheon-gun ,Korea - Republic of,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=384906&agid=(PrintDetailsPublic)&actionid=1
384820,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,28/02/2022,Medical Device?lass IIb,L&K Biomed Co Ltd #201 & #202 16-25 Dongbaekjungang-ro 16 ,Korea - Republic of,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=384820&agid=(PrintDetailsPublic)&actionid=1
384818,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,28/02/2022,Medical Device?lass III,Nibec Co Ltd 116 Bamdi-gil lwol-myeon Jincheon-gun ,Korea - Republic of,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=384818&agid=(PrintDetailsPublic)&actionid=1
384816,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,28/02/2022,Medical Device?lass IIb,L&K Biomed Co Ltd #201 & #202 16-25 Dongbaekjungang-ro 16 ,Korea - Republic of,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=384816&agid=(PrintDetailsPublic)&actionid=1
384815,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,28/02/2022,Medical Device?lass IIb,L&K Biomed Co Ltd #201 & #202 16-25 Dongbaekjungang-ro 16 ,Korea - Republic of,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=384815&agid=(PrintDetailsPublic)&actionid=1
384632,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,24/02/2022,Medical Device?lass 1,Glooko Inc 411 High Street ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=384632&agid=(PrintDetailsPublic)&actionid=1
384582,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,23/02/2022,Medical Device?lass 1,SUNRISE SA Chaussee de Marche 569 BT0013 ,Belgium,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=384582&agid=(PrintDetailsPublic)&actionid=1
384547,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,22/02/2022,Medical Device?lass IIa,Shenzhen Wisonic Medical Technology Co Ltd 1st 2nd 5th & 6th Floor No 6 Building Pingshan ,China,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=384547&agid=(PrintDetailsPublic)&actionid=1
384545,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,22/02/2022,Medical Device?lass IIa,Hyperfine Inc 530 Old Whitfield Street ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=384545&agid=(PrintDetailsPublic)&actionid=1
384470,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,22/02/2022,Medical Device?lass IIa,International Medical Industries Inc 2981 Gateway Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=384470&agid=(PrintDetailsPublic)&actionid=1
384310,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,21/02/2022,Medical Device?lass IIa,Shenzhen Wisonic Medical Technology Co Ltd 1st 2nd 5th & 6th Floor No 6 Building Pingshan ,China,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=384310&agid=(PrintDetailsPublic)&actionid=1
384112,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,16/02/2022,Medical Device?lass IIb,Novocure GmbH Business Village D4 Park 6/Platz 10 ,Switzerland,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=384112&agid=(PrintDetailsPublic)&actionid=1
384111,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,16/02/2022,Medical Device?lass IIb,Novocure GmbH Business Village D4 Park 6/Platz 10 ,Switzerland,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=384111&agid=(PrintDetailsPublic)&actionid=1
383772,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,9/2/2022,Medical Device?lass IIa,International Medical Industries Inc 2981 Gateway Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=383772&agid=(PrintDetailsPublic)&actionid=1
383771,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,9/2/2022,Medical Device?lass Is,International Medical Industries Inc 2981 Gateway Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=383771&agid=(PrintDetailsPublic)&actionid=1
383770,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,9/2/2022,Medical Device?lass Is,International Medical Industries Inc 2981 Gateway Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=383770&agid=(PrintDetailsPublic)&actionid=1
383769,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,9/2/2022,Medical Device?lass Is,International Medical Industries Inc 2981 Gateway Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=383769&agid=(PrintDetailsPublic)&actionid=1
383748,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,9/2/2022,Medical Device?lass 1,International Medical Industries Inc 2981 Gateway Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=383748&agid=(PrintDetailsPublic)&actionid=1
383359,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,2/2/2022,Medical Device?lass 1,GBC Innovations Inc 6235 Lusk Boulevard ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=383359&agid=(PrintDetailsPublic)&actionid=1
383233,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,31/01/2022,Medical Device?lass 1,Motek Medical BV Vleugelboot 14 ,Netherlands,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=383233&agid=(PrintDetailsPublic)&actionid=1
383121,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,28/01/2022,Medical Device?lass Im,Umano Medical Inc 230 Nilus-Leclerc Boulevard ,Canada,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=383121&agid=(PrintDetailsPublic)&actionid=1
381951,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,6/1/2022,Medical Device?lass IIa,Cardiologs Technologies 136 rue Saint Denis ,France,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=381951&agid=(PrintDetailsPublic)&actionid=1
381932,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,6/1/2022,Medical Device?lass Is,International Medical Industries Inc 2981 Gateway Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=381932&agid=(PrintDetailsPublic)&actionid=1
